522:	17368510
524:	17368510
525:	17416734
526:	17416734
527:	17416734
528:	17319845
530:	17526916
532:	17526916
533:	17526916
534:	17526916
535:	18178669
536:	19060218
537:	19965720
538:	16778018
539:	16778018
540:	18451323
541:	20551347
542:	20551347
543:	21187394
544:	16891401
545:	16377756
546:	15743449
548:	17189332
550:	17461791
551:	18535009
552:	17122067
554:	17122067
556:	16617180
557:	16617180
558:	16617180
559:	15659631
561:	15659631
563:	15659631
564:	15659631
565:	15659631
566:	15659631
567:	15659631
568:	15659631
569:	15659631
570:	15659631
571:	15659631
572:	15659631
573:	15659631
574:	15659631
575:	15659631
576:	15659631
577:	15659631
578:	15659631
579:	15659631
580:	15659631
581:	15659631
582:	15659631
583:	15659631
584:	15659631
585:	15659631
586:	15659631
587:	15659631
588:	15659631
589:	15659631
590:	15659631
591:	16461383
592:	16461383
593:	16531493
594:	18483219
595:	18483219
596:	18483219
597:	18483219
598:	15010604
600:	15010604
603:	15010604
606:	15010604
608:	15010604
610:	15010604
613:	15010604
615:	16818883
616:	16199613
617:	16262706
618:	18178769
619:	15737981
620:	19084994
621:	18950478
622:	19135368
623:	19135368
624:	19135368
625:	17158605
626:	17158605
627:	17158605
628:	17158605
629:	17158605
630:	17158605
631:	17158605
632:	17158605
633:	17158605
634:	17158605
635:	17158605
636:	17158605
637:	17158605
638:	17158605
639:	17158605
640:	17158605
641:	17158605
643:	17971039
645:	15703061
646:	16623892
648:	16055636
650:	17240087
651:	17240087
652:	16244137
653:	16244137
654:	12244233
655:	12244233
656:	16034595
657:	16034595
658:	16034595
659:	16034595
660:	16113228
661:	19211705
662:	19211705
663:	16230536
664:	16230536
665:	15805481
666:	16679416
667:	16617099
668:	16617099
669:	10469647
670:	16617099
671:	17307927
672:	17307927
673:	17307927
674:	17307927
675:	17307927
676:	17307927
677:	17307927
678:	17307927
679:	17307927
680:	17307927
681:	17307927
682:	17307927
683:	17307927
684:	17307927
685:	17307927
686:	17307927
687:	17307927
688:	17307927
689:	17307927
690:	17307927
691:	17307927
692:	17307927
694:	17307927
696:	15923347
697:	17307927
698:	17307927
699:	17307927
700:	17307927
701:	17496893
702:	17496893
703:	17318317
705:	17318317
707:	17318317
708:	17318317
709:	17318317
710:	17318317
712:	17318317
714:	17318317
715:	18394997
716:	18394997
717:	18390591
718:	18390591
719:	18390591
720:	18390591
721:	18390591
722:	18390591
723:	17071648
724:	17071648
725:	16623911
726:	20473553
727:	15530395
728:	15530395
729:	15530395
730:	15530395
731:	15530395
732:	15530395
733:	10821278
734:	15530395
735:	15530395
736:	15530395
737:	10821278
738:	10821278
739:	16595657
740:	16595657
741:	17376809
742:	17376809
743:	17376809
744:	17376809
745:	17376809
746:	16339853
747:	16297076
748:	17062755
749:	17062755
750:	17062755
751:	17062755
752:	17062755
753:	17062755
754:	17062755
755:	17062755
756:	17062755
757:	17062755
758:	17062755
759:	17062755
760:	17062755
761:	17062755
762:	17062755
763:	17062755
764:	17062755
765:	17062755
766:	17062755
767:	17062755
768:	19671879
769:	18988809
770:	15530395
771:	15530395
772:	15530395
773:	7824951
775:	18633122
778:	18633122
780:	15797025
781:	19542355
782:	17630273
783:	17630273
784:	17630273
785:	17307927
786:	17307927
787:	17307927
788:	15659098
789:	17307927
790:	16045478
791:	15772280
792:	19081078
794:	15166290
796:	15155880
797:	15155880
798:	15155880
799:	15155880
800:	11479382
801:	15155880
802:	15155880
803:	16357038
804:	16357038
805:	16357038
806:	15155880
807:	11479382
808:	11479382
809:	11479382
810:	16357038
811:	11479382
812:	11479382
813:	15155880
814:	15155880
817:	15155880
818:	15155880
820:	15166290
824:	16361392
825:	16361392
826:	16361392
827:	16361392
828:	16361392
829:	16361392
830:	16361392
831:	16361392
832:	16361392
833:	16361392
834:	16361392
835:	16361392
836:	16361392
837:	16361392
838:	16361392
839:	16361392
840:	16361392
841:	16361392
842:	16361392
843:	16361392
844:	16361392
845:	16361392
846:	16361392
847:	16361392
848:	16361392
849:	16361392
850:	16361392
851:	16361392
853:	15155880
854:	15166290
855:	15155880
856:	15155880
857:	15155880
858:	15166290
859:	19048287
860:	17363254
861:	17363254
862:	17363254
863:	15923327
864:	16361392
865:	16361392
866:	16361392
867:	16361392
868:	16361392
869:	16361392
870:	16361392
871:	16361392
872:	16361392
873:	16361392
874:	16361392
875:	16361392
876:	16361392
881:	16407152
882:	20110319
883:	19880401
884:	19880401
885:	19880401
886:	19880401
887:	17540731
888:	17540731
889:	17540731
890:	17540731
891:	17540731
892:	17540731
893:	17540731
894:	19210750
895:	21239383
896:	12244265
897:	16034595
898:	12244265
899:	16034595
900:	16034595
901:	16034595
902:	11573014
903:	16113228
904:	17592111
905:	17592111
906:	16098103
907:	17267444
908:	15548601
909:	16473967
910:	15799997
911:	22143917
912:	22143917
913:	19004800
914:	17922773
915:	15659631
916:	16107481
917:	16107481
918:	12068106
919:	12068106
920:	12068106
921:	12068106
922:	12068106
923:	12068106
924:	12068106
925:	17376809
926:	12826617
927:	16412084
928:	12826617
929:	16412084
930:	12826617
931:	12826617
932:	12826617
933:	16412084
934:	17138694
935:	17138694
936:	17138694
937:	17138694
938:	17138694
939:	17138694
940:	17138694
941:	17138694
942:	17138694
943:	17138694
944:	17079264
946:	20598091
949:	20598091
951:	11826297
952:	8819871
953:	16344262
954:	11826297
955:	20709814
956:	16492736
957:	16492736
958:	16492736
959:	16492736
960:	16492736
961:	20709814
962:	20709814
963:	15031265
964:	19037657
965:	19201913
966:	15031265
967:	16774646
969:	17601823
972:	17601823
974:	17601823
975:	16623911
976:	17601823
977:	11525739
979:	17601823
981:	16623911
982:	17601823
983:	18780802
984:	17008405
985:	17008405
986:	15710401
987:	18657234
989:	17237351
991:	11532164
992:	11532164
994:	11532164
996:	16517761
997:	16517761
998:	16517761
999:	16517761
1001:	16517761
1003:	16517761
1004:	19717615
1005:	19717615
1006:	19717615
1007:	20197506
1008:	20197506
1009:	20197506
1011:	20197506
1013:	20197506
1014:	20197506
1015:	20197506
1017:	20197506
1019:	16813578
1020:	17237190
1021:	15659631
1022:	16284306
1023:	19398336
1024:	19398336
1025:	15659631
1026:	19043546
1027:	17535918
1028:	17535918
1029:	17535918
1030:	15659631
1031:	15659631
1032:	15659631
1033:	15659631
1034:	9215910
1035:	9215910
1036:	9215910
1037:	9215910
1038:	9215910
1039:	9215910
1040:	15659631
1041:	15659631
1042:	15659631
1043:	17220200
1044:	17220200
1045:	17220200
1046:	17220200
1047:	21441406
1048:	12943542
1049:	16553903
1050:	12943542
1051:	12446847
1052:	16367958
1053:	12446847
1054:	12446847
1055:	16367958
1056:	12446847
1057:	16367958
1058:	16113226
1059:	16113226
1060:	16113226
1061:	18574595
1062:	22489147
1063:	11782418
1064:	11782418
1065:	18390806
1066:	17291312
1067:	17291312
1069:	10667783
1071:	10667783
1072:	10667783
1073:	10667783
1074:	10667783
1075:	17322408
1076:	17322408
1077:	17322408
1078:	20230648
1079:	17435085
1080:	17189341
1081:	17189341
1082:	19070688
1083:	16380432
1084:	16339310
1085:	9427751
1086:	9427751
1087:	16682354
1088:	9427751
1089:	9427751
1090:	9427751
1091:	9427751
1092:	11016954
1093:	11016954
1094:	11016954
1095:	11016954
1096:	11016954
1097:	11016954
1098:	11910010
1099:	11910010
1101:	11910010
1103:	11910010
1104:	11910010
1105:	11910010
1106:	11910010
1107:	9427751
1108:	9427751
1109:	9427751
1110:	16081530
1111:	9427751
1112:	9427751
1113:	9427751
1114:	9427751
1115:	9427751
1116:	9427751
1117:	9427751
1118:	9427751
1119:	9427751
1120:	20650897
1121:	20650897
1122:	17369435
1123:	17369435
1124:	19304937
1125:	19304937
1126:	19304937
1127:	19392700
1128:	14973169
1129:	14973169
1130:	14973169
1131:	14973169
1132:	14973169
1133:	14973169
1134:	17396154
1135:	17396154
1136:	17396154
1137:	17396154
1138:	17396154
1139:	17396154
1140:	17396154
1141:	17396154
1142:	17396154
1143:	17144895
1144:	17721444
1145:	17721444
1146:	17721444
1147:	16682354
1148:	16332535
1149:	16332535
1150:	16332535
1151:	14630971
1152:	16126834
1153:	16126834
1154:	18614705
1155:	18583349
1156:	21098677
1157:	12509528
1158:	12509528
1159:	12509528
1160:	12509528
1161:	12509528
1162:	18643985
1163:	17960244
1164:	20118203
1165:	21232060
1166:	21232060
1167:	12068106
1168:	12068106
1169:	12068106
1170:	12068106
1171:	12068106
1172:	12068106
1174:	12068106
1176:	12068106
1177:	12068106
1178:	12172025
1179:	12172025
1180:	12172025
1181:	12172025
1182:	12172025
1183:	12172025
1184:	17513501
1185:	17513501
1186:	12172025
1187:	12172025
1188:	9787459
1189:	9787459
1190:	17010113
1192:	9787459
1195:	9787459
1197:	9787459
1198:	17010113
1199:	17031512
1200:	9787459
1201:	17010113
1202:	9787459
1203:	9787459
1204:	9787459
1205:	17347412
1206:	17347412
1207:	17347412
1208:	17347412
1210:	17347412
1212:	17347412
1213:	17347412
1214:	17347412
1215:	17347412
1216:	17347412
1217:	17347412
1218:	17347412
1219:	17347412
1220:	17347412
1221:	17347412
1222:	17347412
1223:	17347412
1225:	17347412
1227:	19279211
1228:	18809930
1229:	18809930
1230:	17307931
1231:	17307931
1232:	20876337
1233:	16682350
1234:	17028967
1235:	18485707
1236:	16460509
1237:	16460509
1238:	16460509
1239:	16460509
1240:	19146828
1241:	19146828
1242:	19155348
1244:	19155348
1246:	18775974
1247:	18775974
1248:	18682547
1249:	16514016
1250:	20215588
1251:	7704045
1252:	7704045
1253:	7704045
1254:	7704045
1255:	16690816
1256:	16690816
1257:	17369372
1258:	17329563
1259:	17329563
1260:	17329565
1261:	17329563
1263:	17329565
1265:	17329565
1266:	17329563
1267:	18849490
1268:	19043666
1269:	19043666
1270:	20023166
1271:	15647902
1272:	12730136
1273:	12730136
1274:	12730136
1275:	20545893
1276:	16293693
1277:	16293693
1278:	12068106
1279:	12068106
1280:	12068106
1281:	12068106
1282:	12068106
1283:	12068106
1284:	12068106
1285:	12068106
1286:	12068106
1287:	12068106
1288:	12068106
1289:	12068106
1290:	12068106
1291:	12068106
1292:	12068106
1293:	12068106
1294:	12068106
1295:	12068106
1296:	16359390
1297:	18624640
1298:	18624640
1299:	18624640
1300:	21441406
1301:	19884248
1302:	17242155
1303:	16401419
1304:	7867930
1305:	7867930
1306:	7867930
1307:	16428602
1308:	16428602
1309:	16428602
1310:	16428602
1311:	16428602
1312:	17419840
1313:	19392706
1314:	17419840
1315:	19392706
1316:	19309460
1317:	17426032
1318:	17426032
1319:	16902407
1320:	15659631
1321:	15659631
1322:	17355438
1323:	17355438
1324:	16473969
1325:	14973166
1326:	16326927
1327:	18849491
1328:	18849491
1329:	16897480
1330:	16897480
1332:	17521408
1334:	18408046
1335:	18515640
1336:	18515640
1337:	15686525
1338:	18494733
1341:	18398052
1342:	18398052
1343:	17589509
1344:	19175771
1345:	17351828
1346:	17351828
1348:	17351828
1350:	17351828
1351:	16525888
1352:	17921315
1353:	18835563
1354:	19218397
1355:	16463096
1356:	17496119
1357:	16367966
1358:	16367966
1359:	16367966
1360:	16367966
1361:	16367966
1362:	16367966
1363:	16367966
1364:	16367966
1365:	16367966
1366:	16367966
1367:	16623885
1368:	16623885
1369:	16231155
1370:	16231155
1371:	16231155
1372:	16231155
1373:	16231155
1374:	16231155
1376:	17965269
1379:	17965269
1382:	19426562
1384:	16367958
1385:	11756663
1386:	11756663
1387:	11756663
1388:	11756663
1389:	11756663
1390:	11756663
1391:	11756663
1392:	11756663
1393:	11756663
1394:	11756663
1395:	16623885
1396:	16623885
1397:	15085136
1398:	17163880
1399:	18614705
1400:	12419184
1402:	12419184
1403:	16500990
1404:	16500990
1406:	16500990
1407:	16500990
1408:	16500990
1412:	12419184
1413:	11826296
1414:	17971041
1415:	16415209
1416:	17257167
1417:	19626137
1418:	19626137
1419:	17693533
1420:	17693533
1421:	20360018
1422:	20360018
1423:	19135895
1424:	19135895
1425:	21187394
1426:	11274447
1427:	18346189
1428:	18346189
1429:	18780746
1431:	20087601
1433:	20087601
1434:	17021044
1436:	10852935
1438:	10852935
1439:	17138694
1440:	18725356
1441:	17592013
1442:	11076771
1443:	15821980
1444:	11076771
1445:	17601823
1446:	17601823
1447:	17601823
1448:	17559514
1449:	15937226
1450:	17242155
1451:	17217468
1452:	17217468
1454:	17533512
1456:	15085136
1457:	8211181
1458:	18363780
1459:	16682642
1460:	20487379
1461:	20584150
1462:	20584150
1463:	18718934
1465:	17351115
1468:	17351115
1470:	18452589
1471:	18452589
1472:	18452589
1473:	18452589
1474:	17873096
1475:	17873096
1476:	17873096
1478:	17785529
1480:	19763177
1482:	17785529
1485:	17785529
1487:	18503769
1488:	15908599
1489:	12953110
1490:	16244137
1491:	20498340
1492:	17062755
1493:	17062755
1494:	17062755
1495:	17062755
1496:	17062755
1497:	17062755
1498:	17062755
1499:	17062755
1500:	17062755
1501:	17062755
1502:	17062755
1503:	17062755
1504:	17062755
1505:	17062755
1506:	17062755
1507:	17062755
1508:	19074290
1509:	17062755
1510:	17062755
1511:	17062755
1512:	17062755
1513:	17062755
1514:	17062755
1515:	17062755
1516:	17062755
1517:	17062755
1518:	17062755
1519:	17062755
1520:	17062755
1521:	17062755
1522:	17062755
1523:	17062755
1524:	17062755
1525:	17062755
1526:	17062755
1527:	17062755
1528:	17062755
1529:	17062755
1530:	16554365
1531:	14973282
1532:	19218396
1533:	17217456
1535:	17217456
1538:	17217456
1540:	17217456
1541:	17217456
1542:	17217456
1543:	17461783
1544:	17461783
1545:	17461783
1546:	12972671
1547:	16617180
1548:	16617180
1549:	16617180
1550:	16617180
1551:	16617180
1552:	16617180
1553:	16617180
1554:	16617180
1555:	16617180
1556:	16617180
1557:	16617180
1558:	8717135
1559:	16617180
1560:	16617180
1561:	16617180
1562:	16617180
1563:	16617180
1564:	15530395
1565:	15530395
1566:	15530395
1567:	15530395
1568:	15530395
1570:	16679456
1572:	15530395
1573:	10535738
1574:	10535738
1575:	10535738
1576:	11525739
1578:	18441215
1580: 11%
1581:	17289662
1583:	17451550
1584:	16682354
1585:	16640597
1586:	19542355
1587:	18612100
1588:	17307927
1589:	17307927
1590:	17307927
1591:	16045478
1592:	15772280
1593:	17307927
1594:	16428602
1595:	16428602
1596:	16428602
1597:	16428602
1598:	16428602
1599:	11349138
1600:	10748531
1601:	11349138
1602:	11349138
1603:	10748531
1604:	11349138
1605:	11349138
1606:	11349138
1607:	11349138
1608:	11349138
1609:	11349138
1610:	11349138
1611:	11349138
1612:	11349138
1613:	11349138
1614:	16297066
1615:	19734434
1616:	18375596
1617:	16564517
1618:	16564517
1619:	16564517
1620:	16564517
1621:	16564517
1622:	17601829
1623:	17601829
1624:	17601829
1625:	17601829
1627:	17601829
1629:	17601829
1631:	17601829
1634:	17601829
1636:	17601829
1638:	17601829
1640:	17601829
1641:	17601829
1642:	17601829
1643:	16227434
1644:	17592013
1645:	17592013
1646:	11934861
1647:	18390591
1648:	18390591
1649:	18390591
1650:	18390591
1651:	18390591
1652:	18390591
1653:	18394996
1654:	18394996
1655:	18394996
1656:	18394997
1657:	18394997
1658:	18394997
1659:	18394997
1660:	18394997
1661:	17059404
1662:	17059404
1663:	17059404
1664:	17059404
1665:	17059404
1666:	17059404
1667:	17059404
1668:	17059404
1669:	17059404
1670:	17059404
1671:	17307927
1672:	17307927
1673:	17307927
1674:	17307927
1675:	17307927
1676:	17307927
1677:	17307927
1678:	17307927
1680:	17307927
1682:	15923347
1683:	17307927
1684:	17307927
1685:	17307927
1686:	17307927
1687:	12932329
1688:	19965720
1689:	16473966
1690:	16284306
1691:	18390594
1692:	19237690
1693:	17627280
1694:	17627280
1695:	18451323
1696:	16778018
1697:	16778018
1698:	18451323
1699:	16778018
1700:	18451323
1701:	17257168
1702:	17257168
1703:	17257168
1704:	17257168
1705:	17257168
1706:	17257168
1707:	17257168
1708:	16943276
1709:	10394910
1710:	18299802
1711:	17114350
1712:	17114350
1713:	17114350
1714:	17114350
1715:	17008405
1716:	17008405
1717:	19223001
1718:	19223001
1719:	11489180
1720:	15659638
1722:	17122067
1725:	17122067
1727:	16412086
1728:	16617180
1729:	16617180
1730:	17513501
1731:	11734859
1732:	17513501
1733:	16959575
1734:	11734859
1735:	16959575
1736:	17965268
1737:	17360594
1738:	10417716
1739:	18780746
1740:	17081979
1741:	19084994
1742:	17122068
1743:	17122068
1744:	17122068
1745:	17122068
1746:	17122068
1747:	14871314
1748:	17917299
1749:	17630277
1750:	19174535
1754:	19174535
1755:	16258034
1756:	16258034
1757:	16258034
1758:	16258034
1759:	16258034
1760:	16258034
1761:	16258034
1762:	16258034
1763:	16258034
1764:	16258034
1765:	16258034
1766:	16258034
1767:	16258034
1768:	16258034
1769:	16258034
1770:	16258034
1771:	16258034
1772:	16258034
1773:	16258034
1774:	16258034
1775:	16258034
1776:	16258034
1777:	16258034
1778:	16258034
1779: 80%
1782:	20143347
1783:	12446847
1784:	16367958
1785:	12446847
1786:	12446847
1787:	16367958
1788:	12446847
1789:	16367958
1790:	19211705
1791:	19211705
1792:	16891401
1793:	17425712
1794:	17425712
1795:	17461780
1796:	17404219
1798:	17404219
1800:	17404219
1801:	16412079
1802:	17010113
1803:	17217459
1804:	18567791
1805:	16766693
1806:	16553896
1807:	16553903
1808:	16553903
1810:	11851922
1812:	11851922
1813:	11851922
1814:	16553903
1815:	11851922
1816:	16856986
1817:	18485707
1818:	17144897
1819:	16282331
1820:	16282331
1821:	16282331
1822:	16282331
1823:	16282331
1824:	19144004
1825:	19144004
1826:	17513499
1827:	17513499
1828:	17513499
1829:	17513499
1830:	17513499
1831:	12740438
1832:	12740438
1833:	19081078
1834:	20197506
1835:	20197506
1837:	20197506
1839:	20197506
1840:	16514561
1841:	18718935
1842:	18718935
1843:	20056678
1844:	16400151
1845:	16400151
1846:	18310462
1847:	15927942
1848:	18310462
1849:	16460513
1850:	16460513
1851:	16460513
1852:	16460513
1853:	16460513
1854:	16460513
1855:	16460513
1856:	16460513
1857:	16460513
1858:	16460513
1859:	10572032
1860:	10572032
1861:	10572032
1862:	10572032
1863:	10572032
1864:	10572032
1865:	10572032
1866:	10572032
1867:	10572032
1868:	10572032
1869:	10572032
1870:	10572032
1871:	10572032
1872:	10572032
1873:	10572032
1874:	10572032
1875:	10572032
1876:	10572032
1877:	15980259
1878:	15980259
1879:	18952773
1880:	18952773
1881:	16603654
1882:	16603654
1883:	17185563
1884:	17185563
1885:	17185563
1886:	16603654
1887:	17185563
1888:	16603654
1889:	19966073
1891:	19744161
1894:	17449805
1896:	17194763
1897:	11717468
1898:	11717468
1899:	11717468
1900:	11717468
1901:	11717468
1902:	11717468
1903:	11717468
1904:	11717468
1905:	11717468
1906:	11717468
1907:	9215910
1908:	9215910
1909:	9215910
1910:	9215910
1911:	9215910
1912:	9215910
1913:	9215910
1914:	9215910
1915:	9215910
1916:	9215910
1917:	9215910
1918:	9215910
1919:	12724538
1920:	17449805
1921:	15155881
1922:	15053761
1923:	15053761
1925:	15166290
1928:	16357038
1929:	16357038
1930:	16357038
1931:	15155880
1932:	11479382
1933:	11479382
1934:	11479382
1935:	16357038
1936:	11479382
1937:	11479382
1938:	15155880
1939:	15155880
1940:	16361392
1941:	16361392
1942:	16361392
1943:	16361392
1944:	16361392
1945:	16361392
1946:	16361392
1947:	16361392
1948:	16361392
1949:	16361392
1950:	16361392
1951:	16361392
1952:	16361392
1953:	16361392
1954:	16361392
1955:	16361392
1956:	16361392
1957:	16361392
1958:	16361392
1959:	16361392
1960:	16361392
1961:	11479382
1962:	11479382
1963:	11479382
1971:	16753566
1972:	15166290
1973:	15166290
1974:	16753566
1977:	15166290
1978:	15166290
1982:	15166290
1994:	15166290
1995:	15166290
1997:	16361392
1998:	16361392
1999:	16753566
2000:	11234017
2001:	16361392
2002:	15053761
2003:	15053761
2004:	12410813
2005:	15053761
2006:	15053761
2007:	12410813
2008:	12410813
2009:	12410813
2010:	12410813
2011:	12410813
2012:	20110319
2013:	11114883
2014:	15053761
2015:	11114883
2016:	11114883
2017:	15053761
2018:	15053761
2019:	11114883
2020:	15053761
2021:	15053761
2022:	15053761
2023:	15053761
2024:	15053761
2025:	15053761
2026:	15053761
2027:	15053761
2028:	15053761
2029:	15053761
2030:	15053761
2031:	15053761
2032:	15053761
2033:	15053761
2034:	15053761
2035:	15053761
2036:	16357038
2037:	16357038
2038:	16357038
2039:	16357038
2040:	16357038
2041:	16357038
2042:	16357038
2043:	16753566
2044:	16753566
2045:	16753566
2046:	16753566
2047:	16753566
2048:	16753566
2049:	16753566
2050:	16753566
2051:	16753566
2052:	16753566
2053:	16753566
2054:	16753566
2055:	16753566
2056:	20430763
2057:	20430763
2058:	20430763
2059:	9210330
2060:	16813575
2061:	16813575
2062:	19000166
2063:	16829587
2064:	16829587
2065:	16829587
2066:	16829587
2067:	16829587
2068:	16829587
2070:	17090720
2072:	10572032
2073:	10572032
2074:	10572032
2075:	10572032
2076:	9367433
2077:	9367433
2078:	9367433
2079:	9367433
2080:	10572032
2081:	12586888
2082:	9367433
2083:	12586888
2084:	9367433
2085:	15181201
2086:	15181201
2087:	15208391
2088:	15208391
2089:	16943276
2090:	16943276
2091:	16943276
2092:	18849490
2093:	18849490
2094:	16467298
2095:	14615593
2096:	14615593
2097:	14615593
2098:	14615593
2099:	14615593
2100:	14615593
2101:	14615593
